MSN,YYYYMM,Value,Column_Order,Description,Unit
BMCCBUS,198808,2.756,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198809,2.667,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198810,2.756,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198811,2.667,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198812,2.756,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198813,32.537,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198901,7.791,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198902,7.121,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198903,7.371,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198904,7.458,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198905,8.33,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198906,8.181,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198907,8.757,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198908,8.67,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198909,8.708,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198910,9.022,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198911,8.831,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198912,8.745,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,198913,98.985,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199001,7.906,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199002,7.211,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199003,8.069,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199004,7.721,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199005,7.863,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199006,7.748,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199007,7.858,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199008,8.018,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199009,7.877,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199010,8.09,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199011,7.715,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199012,7.922,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199013,93.998,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199101,8.116,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199102,7.247,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199103,8.093,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199104,7.901,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199105,8.232,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199106,7.915,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199107,7.933,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199108,8.189,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199109,7.925,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199110,7.857,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199111,7.93,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199112,8.027,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199113,95.367,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199201,9.091,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199202,8.54,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199203,8.773,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199204,8.268,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199205,8.959,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199206,8.719,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199207,9.042,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199208,9.022,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199209,8.747,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199210,8.742,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199211,7.979,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199212,9.06,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199213,104.942,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199301,9.877,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199302,8.479,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199303,9.794,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199304,8.65,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199305,9.179,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199306,9.027,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199307,9.133,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199308,8.746,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199309,9.035,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199310,9.21,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199311,8.841,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199312,9.214,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199313,109.185,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199401,8.451,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199402,7.956,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199403,8.976,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199404,8.469,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199405,9.22,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199406,8.968,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199407,9.025,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199408,8.962,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199409,8.535,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199410,9.266,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199411,9.007,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199412,9.587,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199413,106.422,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199501,9.365,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199502,8.33,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199503,8.974,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199504,9.716,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199505,8.521,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199506,9.445,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199507,9.567,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199508,9.771,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199509,9.469,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199510,9.993,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199511,9.854,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199512,9.712,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199513,112.717,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199601,9.886,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199602,9.916,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199603,10.834,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199604,10.058,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199605,10.409,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199606,10.944,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199607,11.496,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199608,10.289,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199609,10.715,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199610,11.709,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199611,11.112,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199612,11.472,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199613,128.84,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199701,10.436,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199702,10.136,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199703,10.742,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199704,11.163,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199705,11.554,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199706,10.797,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199707,11.226,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199708,11.284,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199709,10.345,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199710,11.418,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199711,10.895,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199712,11.289,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199713,131.283,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199801,9.376,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199802,8.836,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199803,10.068,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199804,9.801,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199805,10.434,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199806,9.242,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199807,10.068,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199808,10.088,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199809,9.739,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199810,10.379,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199811,9.3,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199812,11.128,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199813,118.46,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199901,9.765,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199902,9.436,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199903,10.05,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199904,10.306,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199905,10.795,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199906,10.383,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199907,10.289,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199908,10.006,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199909,9.919,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199910,10.06,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199911,9.856,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199912,9.884,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,199913,120.748,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200001,9.913,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200002,9.696,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200003,10.65,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200004,10.431,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200005,10.957,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200006,9.792,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200007,10.188,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200008,10.019,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200009,9.636,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200010,10.149,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200011,9.635,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200012,8.035,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200013,119.101,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200101,7.722,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200102,7.024,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200103,7.647,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200104,7.441,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200105,7.713,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200106,7.658,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200107,7.982,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200108,7.96,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200109,7.608,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200110,7.668,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200111,7.351,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200112,7.886,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200113,91.661,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200201,7.739,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200202,6.986,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200203,7.775,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200204,7.654,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200205,8.132,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200206,7.967,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200207,8.395,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200208,8.443,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200209,8.037,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200210,8.167,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200211,7.918,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200212,7.78,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200213,94.994,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200301,8.594,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200302,7.672,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200303,8.524,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200304,8.329,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200305,8.643,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200306,8.391,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200307,8.721,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200308,8.688,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200309,8.239,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200310,8.512,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200311,8.219,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200312,8.752,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200313,101.284,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200401,8.843,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200402,8.295,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200403,8.754,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200404,8.709,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200405,8.949,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200406,8.728,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200407,8.967,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200408,8.953,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200409,8.614,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200410,8.761,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200411,8.73,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200412,9.015,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200413,105.319,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200501,8.891,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200502,8.145,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200503,8.89,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200504,8.45,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200505,8.974,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200506,8.865,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200507,9.093,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200508,8.963,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200509,8.649,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200510,8.63,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200511,8.639,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200512,8.933,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200513,105.122,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200601,8.786,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200602,7.996,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200603,8.298,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200604,8.37,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200605,9.026,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200606,8.512,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200607,8.677,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200608,8.697,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200609,8.353,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200610,8.635,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200611,8.509,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200612,8.807,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200613,102.666,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200701,8.75,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200702,7.764,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200703,8.703,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200704,8.415,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200705,8.711,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200706,8.471,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200707,8.772,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200708,8.658,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200709,8.357,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200710,8.738,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200711,8.596,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200712,8.788,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200713,102.723,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200801,9.14,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200802,8.519,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200803,9.044,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200804,9.128,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200805,9.307,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200806,9.163,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200807,9.267,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200808,9.305,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200809,9.053,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200810,9.132,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200811,8.978,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200812,9.211,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200813,109.247,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200901,9.293,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200902,8.344,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200903,9.494,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200904,9.228,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200905,9.636,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200906,9.375,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200907,9.571,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200908,9.68,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200909,9.107,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200910,9.358,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200911,9.229,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200912,9.455,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,200913,111.771,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201001,9.308,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201002,8.3,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201003,9.379,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201004,9.371,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201005,9.959,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201006,9.35,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201007,9.476,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201008,9.603,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201009,9.105,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201010,9.058,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201011,8.82,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201012,9.153,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201013,110.883,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201101,9.456,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201102,8.653,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201103,9.517,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201104,9.243,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201105,9.742,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201106,9.65,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201107,9.869,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201108,9.987,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201109,9.47,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201110,9.594,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201111,9.609,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
